Net Income to Total Assets,Net worth/Assets,Persistent EPS in the Last Four Seasons,Retained Earnings to Total Assets,Net profit before tax/Paid-in capital,Per Share Net profit before tax (Yuan ¥),Working Capital to Total Assets,Net Income to Stockholder's Equity,Net Value Per Share (A),Operating Profit Per Share (Yuan ¥),Operating profit/Paid-in capital,CFO to Assets,Tax rate (A),Cash/Total Assets,Gross Profit to Sales,Equity to Long-term Liability,Current Liability to Equity,Liability to Equity,Current Liability to Current Assets,Borrowing dependency,Current Liability to Assets,Debt ratio %,Bankrupt
0.762915612169663,0.860718928560631,0.194384040843339,0.902805940802183,0.153510293341377,0.154552986367402,0.756497153762816,0.837150829816426,0.170241456322953,0.0927448904812312,0.0927662970019705,0.590784530688063,0.0,0.0747628643444618,0.593187934213496,0.114133768641982,0.330455185733591,0.28067303101493,0.0448455316666314,0.375658434787277,0.0857889416332195,0.139281071439369,0
0.798549298844027,0.913172294948151,0.206485771012574,0.932217074535256,0.168984239499284,0.169993221360247,0.75992196376252,0.840211273268231,0.171126374784038,0.0902206660695383,0.0902258700148191,0.560619631667395,0.0,0.0203735286799991,0.602618790204241,0.110933233663468,0.329269025446288,0.277539993090942,0.0428749923132668,0.372698134350892,0.0826060622495351,0.0868277050518487,0
0.804555135370918,0.92163739154095,0.204500330906684,0.93422041549215,0.171872407812382,0.172855313700384,0.791976813953645,0.840584215136496,0.170999957861026,0.0894064001302825,0.08941977299005,0.550817407780241,0.0,0.0600375973347365,0.593998068174999,0.110933233663468,0.328734455037298,0.277174461216187,0.0291977664031184,0.372175859963363,0.0710733350042213,0.0783626084590501,0
0.785205817114473,0.85303987665145,0.211213009359932,0.919565297103756,0.163064625593847,0.164043082021541,0.706059393970947,0.839053108907133,0.174708187602714,0.0950248351111473,0.095005455404107,0.566160144608807,0.0,0.0329685082395812,0.599101124746197,0.110933233663468,0.330874967505879,0.281311926258605,0.108436857715905,0.375592451513477,0.0896552122778215,0.14696012334855,0
0.801743104781301,0.88744444780361,0.217452963978444,0.924144819140851,0.172294698740668,0.173307223017248,0.823866790205692,0.840474123850989,0.176098773755847,0.0983633254620959,0.0983356946276483,0.629962243718985,0.202854539933192,0.0925827573753542,0.598680070125632,0.111783280325507,0.329177092523937,0.278854217878289,0.0222149152228585,0.371586483941461,0.0703243170613801,0.11255555219639,0
0.819504910571059,0.887535145267104,0.22983832844852,0.939296377062755,0.18197722645351,0.182947955110341,0.790668011410135,0.841803000364196,0.182798870675488,0.107808810357463,0.10777272949338,0.599010109255067,0.0542565036947059,0.0360525879588164,0.607216141572647,0.122336219552418,0.328090934327509,0.278850048235602,0.0241063492895009,0.375247996457034,0.044837617185256,0.112464854732896,0
0.801777975139902,0.879614233455271,0.218398411647915,0.93342675688478,0.172060930548224,0.173005950139339,0.78789817783923,0.840495993086936,0.176730858370907,0.0969790733653611,0.0969433452212288,0.548552476431732,0.0868508958396599,0.0134204353234779,0.598308406380094,0.110933233663468,0.32800254452551,0.279329754641183,0.0238742705521738,0.371745291142808,0.0409195274733675,0.120385766544729,0
0.796096362381502,0.888139795023733,0.212725725631086,0.933303015894798,0.169021944046452,0.169993221360247,0.76747545791857,0.840051394118739,0.178037166575366,0.0936405830144125,0.0936619603628251,0.580895547711935,0.0896851908087863,0.0101187376980363,0.596964472870679,0.11373772004065,0.327588346698624,0.27881371322289,0.0307611695743385,0.371887322935562,0.0331450360605766,0.111860204976267,0
0.780347252895045,0.889711884390966,0.209889382622672,0.928517774766707,0.164263630193801,0.165248173533178,0.768312729889874,0.838886549003702,0.169272259913194,0.094129142577966,0.0940853648606836,0.561164646306294,0.0,0.186306428451504,0.592037304336078,0.11337402182312,0.329910756814487,0.278724768428957,0.0394567304993296,0.375018732539596,0.0886208735609816,0.110288115609033,0
0.769345367909696,0.878888653747317,0.202136711733006,0.922850330012785,0.158638111756278,0.158620170219176,0.734541111229291,0.837952383361272,0.166364670683916,0.0927448904812312,0.0927500122135913,0.59640541965722,0.0,0.120170852667698,0.594739764118355,0.116554360341474,0.330132869212889,0.279377640204713,0.0606113104395933,0.376113607540434,0.0884516106000147,0.121111346252683,0
0.800467864302209,0.891888623514829,0.216602061075919,0.933689965238737,0.171276675967122,0.172252767944566,0.783322067018299,0.840370723036978,0.176393746576208,0.0965719403957332,0.0964955135408015,0.591296792411554,0.151938455309242,0.0320469063169084,0.600692231789574,0.119990997974814,0.327999095666032,0.278601323674598,0.0262462933101257,0.37423699849916,0.0436993926206349,0.108111376485171,0
0.796590128017456,0.879009583698643,0.214049352368346,0.931565663299639,0.169172762235126,0.170143857799202,0.754869597254268,0.840090713410528,0.181576840419704,0.0957576744564775,0.0957057013044115,0.603556620752457,0.0,0.060487291513507,0.598382851267028,0.114909483257538,0.330765636414727,0.279369039312258,0.0461618714460415,0.376440168827712,0.10270052245202,0.120990416301357,0
0.786459264940759,0.856395682800738,0.210740285525196,0.928096379219917,0.163856421084383,0.16434435489945,0.765618171272994,0.839187243926647,0.169230120938856,0.0962462340200309,0.0962023873499764,0.563019212773546,0.0,0.0860645065908008,0.598905355955786,0.124837715795107,0.329951840601935,0.281024281743449,0.0393031515835465,0.377998045105719,0.0736107006722477,0.143604317199262,0
0.832671247957599,0.92057925446685,0.236551006901768,0.945219704789704,0.190505995023,0.191458913911275,0.794156342471055,0.842372285211661,0.186717795288863,0.112938685774774,0.112935007409579,0.615350457862903,0.19414920538516,0.0893856040781909,0.614439753700988,0.116858808541522,0.327567796519827,0.277218379282847,0.021252626928017,0.372476698957464,0.0384381619994394,0.0794207455331499,0
0.771122545708984,0.904707198355353,0.204594875673631,0.922707216022542,0.158298770831762,0.159298034194472,0.769998868005422,0.838340218877058,0.163077830685601,0.0945362755475938,0.0945006269643526,0.581836872627269,0.0,0.0831667087123192,0.596711351203361,0.113132049438259,0.328683583235533,0.27793577826354,0.0360758049580721,0.372913977941456,0.0642474048836003,0.0952928016446473,0
0.742464610192823,0.851074764942407,0.189656802495982,0.909104233344161,0.148261820375537,0.149280711003992,0.768550393332151,0.835059148081236,0.158189709662467,0.0901392394756127,0.0901281612845441,0.551881453940024,0.0,0.0539173838505106,0.589466897438405,0.111137108559137,0.33339567188878,0.2814886342266,0.0420908080233905,0.378881549958285,0.136038995313847,0.148925235057593,0
0.802313082559989,0.882818877165402,0.218020232580127,0.930712591118485,0.17336550788025,0.17436167808993,0.771372015312274,0.840528980780559,0.176267329653196,0.101946095594821,0.101674076245379,0.602990446189003,0.34740358335864,0.0338859946975978,0.603963376938116,0.117668467037287,0.329627405315127,0.279129957502161,0.0372827223669589,0.374817427636479,0.0788697476442998,0.117181122834598,0
0.796563176290274,0.882304924872268,0.214805710503924,0.934226923030378,0.165960334816379,0.166905174361678,0.758624852216949,0.840087711905776,0.17668871939657,0.0929077436690823,0.0929047177031934,0.582232127994664,0.0,0.0101849806329815,0.595030619011173,0.122426595935717,0.32845523129697,0.279163066759423,0.0411402199024352,0.375122740072872,0.0518751642773847,0.117695075127732,0
0.796078169164855,0.848867793330713,0.205445778576156,0.92263224710812,0.168999321318151,0.169993221360247,0.693150673537574,0.840052753709273,0.171589903501749,0.0942105691718915,0.0942400703502858,0.572607649579756,0.0,0.0052226331287304,0.595606657981163,0.117951839813708,0.33246946032134,0.281690784017276,0.107383166822005,0.380120693473024,0.116793211077676,0.151132206669287,0
0.796061537828665,0.905221150648487,0.214711165736976,0.930957648623743,0.168938994042682,0.16991790314077,0.771865048758158,0.840048049382836,0.174328936833677,0.0990961648074261,0.0987021023661797,0.605803507125607,0.0,0.102441516809259,0.601569013816014,0.118925010205592,0.32793384927068,0.277911430776804,0.0315971503535479,0.374384622094779,0.0451167871877192,0.0947788493515131,0
0.798274673749038,0.899688605375336,0.215562068639501,0.932137812715393,0.1700625895483,0.171047676432929,0.790265771951853,0.840203673403982,0.177405081960305,0.0962462340200309,0.0961535329848389,0.624007587560582,0.148395586597834,0.0277011801702842,0.603464058834942,0.116639923848621,0.328791134198806,0.278185711327969,0.0287139926650143,0.374514351921232,0.0653408270663072,0.100311394624664,0
0.813118952188496,0.954107083471899,0.22123475465633,0.937764491515016,0.175808762536762,0.176771861113203,0.767619725511738,0.840985584826879,0.175340272217774,0.101620389219119,0.101617079486052,0.625735152360726,0.163680534467051,0.0466542023231649,0.60835313495707,0.110933233663468,0.32735661743807,0.276001302199459,0.0320625870279957,0.370171757816781,0.0376663937168119,0.0458929165281011,0
0.797758068334106,0.836230613417178,0.215183889571712,0.917197511632832,0.169708166804917,0.170671085335543,0.703014859878502,0.840227722415753,0.150393999410054,0.0995847243709796,0.0995896233328448,0.601535501665902,0.257313493268549,0.0595703564961142,0.607841871941274,0.115720471756774,0.334484618803636,0.282972379324576,0.0777375209685565,0.380348839029889,0.140953462698481,0.163769386582822,0
0.815902052113797,0.937932702482087,0.223692918596956,0.938100692939895,0.17949626724983,0.180462453867591,0.866067392730998,0.84121425480877,0.187855547595972,0.105040306163993,0.104564626182683,0.665841519911297,0.193136957181901,0.230668768961725,0.605241872981057,0.111233112216184,0.328141241008159,0.276545946648896,0.014952219975242,0.371037368900182,0.0586559323525943,0.0620672975179127,0
0.796078189024696,0.844998034888291,0.21858750118181,0.931505417992656,0.171917653268984,0.173231904797771,0.757974441735104,0.840053101880061,0.176098773755847,0.108297369921016,0.108318269904083,0.585700616266134,0.772446603907278,0.0274256655185752,0.604141392854831,0.122711056913004,0.331804820064126,0.282057516386604,0.0446789856968315,0.378060673297799,0.101686020584161,0.155001965111709,0
0.810016818960443,0.933911781600508,0.222274747092748,0.942686734921234,0.175122539778297,0.176093997137908,0.816159309819624,0.840882340699278,0.180017698369222,0.102923214721928,0.102879150585438,0.596694184254541,0.0943415325437797,0.0822756575042106,0.60843062702368,0.112394195322758,0.328219715281622,0.276692858233669,0.0216414539970451,0.371935412440196,0.0599531151942699,0.0660882183994921,0
0.785177513636772,0.923844363152644,0.217547508745391,0.940558568243275,0.162943971042908,0.163892445582586,0.743863057715086,0.839366315750074,0.200160128102482,0.100561843498086,0.100542283453027,0.584986810437341,0.0,0.0126535181458108,0.606134712048806,0.110933233663468,0.329093985626871,0.277084463539231,0.0531904452782898,0.372935226792341,0.081886702164858,0.0761556368473562,0
0.788676378274924,0.899628140399674,0.211118464592985,0.930706435296093,0.165281652967348,0.16630262860586,0.76015284255851,0.839529541958274,0.168429480426446,0.0951876882989984,0.0951520184995196,0.599213160099777,0.0,0.100910849847508,0.59967840076361,0.113503016174382,0.329634711312145,0.278189304201013,0.042976220890518,0.373438489050132,0.0864268702529223,0.100371859600326,0
0.7710315181243,0.964446594310246,0.202893069868583,0.930665888726799,0.157062061684639,0.158017624463358,0.799630360884367,0.838722380530651,0.194302810669588,0.0921749043237521,0.092261468562216,0.55443923071819,0.0,0.0290661460045656,0.59596310571909,0.110933233663468,0.327269537872724,0.275689082133755,0.019193082440453,0.369891049312991,0.0363351433507585,0.0355534056897542,0
0.836720257759887,0.918825770172627,0.255081781223409,0.952162868900673,0.212269059648594,0.213225879340212,0.775534356776127,0.842650379509194,0.231722219881168,0.116032896343946,0.116004690019053,0.595754887789529,0.222289705435773,0.0076534647589004,0.604483878640621,0.112475592414714,0.328241119000591,0.277292487006402,0.0323227610733729,0.370702979088894,0.0566125909392685,0.0811742298273725,0
0.819586312859212,0.853342201529764,0.232391037156093,0.93999134730267,0.188304049468366,0.189274685546434,0.802578447347184,0.842208880397418,0.182461758880789,0.11595146975002,0.115915123682968,0.559793270777454,0.223909302560988,0.0500440773383678,0.60128463272063,0.1131036482098,0.333079951893139,0.281286518296639,0.0334922347899095,0.374306336854678,0.132077018305417,0.146657798470236,0
0.779436067659644,0.817970190766998,0.201285808830481,0.924824551082742,0.155998793454491,0.156134668976425,0.74511155124948,0.838063492079355,0.166743921452952,0.0929077436690823,0.0929047177031934,0.584875297362118,0.0,0.0197804136089665,0.603627219732717,0.12278336979779,0.335931838971523,0.285321712522327,0.0505132203500624,0.383998049579161,0.142940072839027,0.182029809233002,0
0.813149487015515,0.863167760074977,0.227758343575683,0.940226576168793,0.18240705829123,0.183399864427205,0.76988669086508,0.841522244073635,0.184147317854283,0.109925901799528,0.109889751982673,0.61802129035324,0.214394169450349,0.0411204244724146,0.604684978662207,0.117367427725096,0.331359419198785,0.280481284683873,0.0400924793083901,0.374075954576667,0.105570897552331,0.136832239925023,0
0.803782032732359,0.797926051334764,0.22520563486811,0.934749011311356,0.179375612698891,0.181968818257136,0.822995633622609,0.841175073694461,0.187307740929586,0.120022799446299,0.120027032748709,0.593574744037103,0.181698552485069,0.126313842457692,0.600508538282818,0.112968774917541,0.342960391416152,0.288932406572448,0.0345076404562158,0.380486397380352,0.203440999144478,0.202073948665236,0
0.799703974387984,0.844000362789854,0.216696605842867,0.932614517671614,0.170703566850162,0.171650222188747,0.743045189363212,0.840407686431418,0.164931945556445,0.101376109437342,0.101380950054554,0.579938720324335,0.0,0.0373339065784619,0.600332339921361,0.117401732972138,0.333288965243892,0.282156147791648,0.0517664951900967,0.37978406694059,0.127652380441453,0.155999637210146,0
0.791671404173192,0.897360703812317,0.212158457029403,0.930283175984077,0.167528843978584,0.168486856970701,0.821327723985479,0.839736412358958,0.173401879398255,0.0935591564204869,0.0935316820557917,0.597455388716389,0.0,0.137498619971814,0.596371611136754,0.11145728848784,0.329957865933389,0.278307459806062,0.0260717186207994,0.372267565530338,0.0934172779235424,0.102639296187683,0
0.770342468101809,0.873900293255132,0.199394913491538,0.922891044010268,0.153955206997964,0.154929577464789,0.736634221090457,0.837972539293509,0.173064767603557,0.0880221480335477,0.0880029964010618,0.600143710966801,0.0,0.0094410160412823,0.591109930853602,0.115316262570047,0.329419780384337,0.279704698312968,0.0620057947667867,0.374824137799916,0.0704318310881374,0.126099706744868,0
0.809841823964819,0.847174774012153,0.227001985440106,0.936980618284778,0.178116280823467,0.179106725916999,0.782194906793369,0.841369245939134,0.177447220934642,0.107401677387835,0.107145765140782,0.571089033350811,0.0996052232007288,0.11311344663316,0.608870737147255,0.11597272223803,0.332874050628989,0.281849146766382,0.0374892363913661,0.378901680448597,0.12288129168842,0.152825225987847,0
0.814917413331745,0.883604921849019,0.227191074974,0.937753813540985,0.18006937636679,0.181064999623409,0.836976375892247,0.841490504578827,0.181450423496692,0.107645957169612,0.107634308792157,0.575480531612757,0.110841178256909,0.0739043876832071,0.600459100419447,0.113570331547799,0.330818863946991,0.27908369931628,0.0252457308413018,0.3730481812102,0.106596926279632,0.116395078150981,0
0.823744121601355,0.943283852828249,0.232201947622199,0.956362775669573,0.185566699343941,0.186563229645251,0.793372002602544,0.841639311888451,0.19763178964224,0.113671525120104,0.113667822886642,0.638702727982953,0.15548132402065,0.0732251405247272,0.602588553205059,0.112324755604402,0.327394498366492,0.276357602274655,0.0210769042700903,0.370579959425878,0.0371842952604282,0.0567161471717508,0
0.786780051675347,0.799044653384527,0.204689420440579,0.928441239301255,0.159497775431717,0.160503125706108,0.709410210913407,0.838728822711963,0.174033964013316,0.09681622017751,0.0967967821258163,0.586705313741146,0.0,0.0044848824140614,0.596465449525673,0.136884520317079,0.336040523180971,0.288687758054389,0.0781365575322443,0.388865154792287,0.120863139399351,0.200955346615473,0
0.812135196208443,0.872086343985247,0.223598373830008,0.936672530693216,0.176924817132946,0.177901634405363,0.827674898100868,0.841361596693232,0.172811933757532,0.106180278478951,0.106144250655463,0.556358837784139,0.0438303472011337,0.0796377960798133,0.607029933612959,0.114570419252468,0.330332772988598,0.279829279696096,0.0244919945255595,0.374159831619632,0.0893415328256688,0.127913656014753,0
0.818787969322743,0.780028418538562,0.22586744823674,0.922503065603262,0.178395294472513,0.179483317014386,0.758208749956695,0.84410696958943,0.159622434789937,0.114974350622913,0.114986890745355,0.562115673608714,0.0376556331612511,0.0174991670280326,0.600212775774597,0.122218679448247,0.346287161388404,0.293720367248098,0.0463496978563809,0.38415350169879,0.198226505294857,0.219971581461438,1
0.803264470841823,0.856758472654715,0.220951120355488,0.93406716790807,0.17416484428022,0.17519017850418,0.754765227905288,0.840696776342601,0.191774472209346,0.0955948212686263,0.0955428534206198,0.572136342162956,0.0,0.0078029774880546,0.599581129703219,0.124966474256607,0.327547497097728,0.280994724441997,0.0410337040958889,0.376214259991993,0.0266718433634804,0.143241527345285,0
0.802939494000945,0.838679444931523,0.216412971542025,0.927800753417735,0.171879948721816,0.173005950139339,0.754575676004963,0.840750706678902,0.163246386582951,0.0977119127106913,0.0975947367563958,0.582454399818139,0.0,0.0185306480150192,0.599263338958569,0.13064918459386,0.329727104096423,0.282705670544863,0.0449983193970988,0.380436071154573,0.0612118542448877,0.161320555068477,0
0.785529195558409,0.958732654110107,0.21159118842772,0.907439163283952,0.165726566623935,0.166679219703246,0.780607898442676,0.839476903292521,0.167755256837049,0.0956762478625519,0.0956894165160324,0.601718907940874,0.0,0.0142691386036753,0.605223549833184,0.110933233663468,0.326679351101054,0.275858646423631,0.0158784475451234,0.36963718146295,0.0163471484915231,0.0412673458898933,0
0.793352236434686,0.875411917646703,0.213198449465822,0.9144232202723,0.169248171329462,0.170219176018679,0.729972702547372,0.839832569682831,0.158273987611142,0.0963276606139565,0.0962919536860618,0.604983100440951,0.0,0.0160115745850151,0.596296306118099,0.115931615497876,0.330343796011751,0.27960291486566,0.06462815000974,0.375728891503367,0.0913461879920624,0.124588082353297,0
0.790366215373053,0.789491187229797,0.211307554126879,0.906082763473888,0.166676721212578,0.167658356556451,0.68929054992891,0.839154830612649,0.147191437360415,0.0950248351111473,0.0950380249808654,0.58331018663949,0.0,0.0139627703970595,0.596325735018664,0.11936061127154,0.337313324029727,0.290940292459028,0.109193661773824,0.385128712118332,0.123007423481178,0.210508812770203,0
0.784709739088235,0.85240499440699,0.208565755885412,0.913874844175013,0.16444461202021,0.164645627777359,0.743725896690639,0.839003015285599,0.167460284016687,0.0951876882989984,0.0951764456820884,0.57654934879491,0.0,0.0203231633930174,0.597225954643573,0.110991880214382,0.331588398267308,0.281369638307095,0.052225877991871,0.375506337749366,0.102848411257692,0.14759500559301,0
0.796656656885735,0.913504852314297,0.212347546563298,0.931605812240237,0.169210466782294,0.170219176018679,0.773288763541336,0.840086784180507,0.177995027601028,0.0944548489536683,0.0945006269643526,0.551340431107561,0.0004048992813037,0.0245077683073538,0.611075408181636,0.110933233663468,0.329199748225643,0.277524415661348,0.0367371680508704,0.373312114305397,0.0808874648116661,0.086495147685703,0
0.780943870729528,0.869456117543913,0.20431124137279,0.926402304744145,0.162898725586306,0.163289899826768,0.765325288616626,0.838796581366386,0.170115039399941,0.093152023450859,0.0933525493836208,0.548542479206186,0.0,0.0059894373062696,0.597002213086776,0.110933233663468,0.329736869758809,0.280013062641997,0.0396122102465989,0.373647622477258,0.0753245955794731,0.130543882456087,0
0.802557680214884,0.840886416543217,0.213671173300558,0.938581093616272,0.17262649875575,0.173759132334112,0.705519828527109,0.840701260678849,0.173907547090304,0.094699128735445,0.0947367563958506,0.569793583512035,0.0,0.0118477865542303,0.600842584183742,0.110933233663468,0.332162543877924,0.282473475646828,0.0928882546861624,0.377442219901003,0.105025468013456,0.159113583456783,0
0.808007589480809,0.910149046165009,0.221045665122435,0.935363268227615,0.176494985295227,0.177449725088499,0.849544047783924,0.840844571717933,0.182798870675488,0.1025160817523,0.102520885241096,0.529100139935742,0.258123291831157,0.0017974975536348,0.600107065838293,0.110933233663468,0.328313775691209,0.277678084217694,0.0161542918610129,0.37072870138207,0.0562367697991302,0.0898509538349911,0
0.81313596662744,0.892704900686277,0.219816583152123,0.937179180059239,0.177505467159339,0.178504180161181,0.778796619395274,0.841291543313552,0.181745396317054,0.102271801970524,0.102211474261892,0.592937073061374,0.0,0.0292768697729722,0.604399641512579,0.118684621422783,0.328675151494126,0.278557605901997,0.0316568310376649,0.374771574852992,0.0602069352599068,0.107295099313723,0
0.799858638030772,0.881911902530459,0.215562068639501,0.933871613691036,0.171480280521831,0.172478722602998,0.802461461231899,0.840342072240306,0.177573637857655,0.09258203729338,0.0925790219356099,0.590250732355165,0.247494685696933,0.0590410650272897,0.594496111106772,0.110933233663468,0.327832633327784,0.279185713452927,0.0189296627238524,0.371588720662606,0.0375851181163283,0.118088097469541,0
0.80420062790631,0.894942104785803,0.218682045948757,0.934103064236268,0.17270944875952,0.173683814114634,0.774314319860628,0.840634048986134,0.177742193755004,0.0966533669896588,0.0966502190304037,0.582105018634937,0.0004048992813037,0.0070440754094556,0.600100559177844,0.112769384750078,0.327340316783038,0.278434890654231,0.0249394178561922,0.371160388563197,0.028314060088083,0.105057895214197,0
0.779478708021172,0.875744475012849,0.206674860546469,0.925919461249126,0.162483975567453,0.162988626948859,0.737618353689085,0.838724379554044,0.168471619400784,0.0929077436690823,0.0930268536160373,0.563639757272303,0.0,0.0326291428656334,0.589835996427538,0.113459621936412,0.330092066447689,0.279581948424104,0.0581149584214648,0.375664026590141,0.0859760894259749,0.124255524987151,0
0.793611592834885,0.907337424796687,0.213292994232769,0.916019786224485,0.169044566774753,0.169993221360247,0.752773459887796,0.839882349887441,0.168977287092832,0.0974676329289146,0.0974400312667937,0.590399950291767,0.0,0.0397690141334695,0.600429168123819,0.116352531646132,0.328396128775834,0.277808695559062,0.0463054761581205,0.37391714737532,0.0576176036284966,0.0926625752033135,0
0.790017326001422,0.903407201378601,0.21092937505909,0.930828978734475,0.166835080310685,0.167583038336974,0.795233708440376,0.839631528978074,0.177700054780667,0.0948619819232961,0.0948833194912632,0.584649402280282,0.0,0.0645674752697045,0.599335076754774,0.116360345839935,0.328039053499138,0.277999647016476,0.023465526191408,0.37274398713438,0.0473946755894601,0.0965927986213985,0
0.744157416016975,0.888744444780361,0.204689420440579,0.914204164926895,0.144694970213408,0.145740754688559,0.720983653924523,0.836190428079856,0.175930217858497,0.0881035746274733,0.0881088475255264,0.641217064908765,0.0,0.0273574473413952,0.593681492497029,0.115290695495136,0.329928947152548,0.278779433410011,0.0771026685732379,0.37504780991449,0.0885962828450373,0.111255555219639,0
0.793025222358428,0.885570033558061,0.212253001796351,0.924620219874948,0.167634416710655,0.168637493409656,0.756676182358136,0.839819313671451,0.173865408115966,0.0973047797410634,0.0973178953539499,0.602323528769565,0.0,0.0291808659943564,0.599296619678163,0.118680590111604,0.329180009354141,0.278964575030279,0.0439873936082575,0.375409040379527,0.0696750607424176,0.114429966441938,0
0.848017963096177,0.951779181908879,0.243358230121963,0.953478685135466,0.197383304426514,0.198312871883709,0.77111670185888,0.842933855024926,0.195356285028022,0.112042993241593,0.112071913625482,0.607805615353664,0.134527786213179,0.0358985733045689,0.613696312774862,0.112112498673986,0.327452192384842,0.276075623331486,0.0307603698188223,0.370808104982744,0.040335291078133,0.0482208180911207,0
0.810646514322329,0.977416331589926,0.217642053512338,0.928900931369089,0.171427494155795,0.172554040822475,0.813613879631537,0.840780969854887,0.171337069655725,0.0964090872078821,0.0963896624163369,0.6200921619942,0.0,0.0435680558315913,0.598237590910304,0.110933233663468,0.326580084346746,0.275330112544695,0.0080145379873263,0.36963718146295,0.0141096484759135,0.0225836684100735,0
0.726930176306456,0.818846932914109,0.18540228798336,0.893820689627764,0.147055274866149,0.147322437297582,0.70274640387975,0.831838796253763,0.147444271206439,0.0922563309176777,0.0923428925041119,0.617385468340133,0.0,0.0041113390214456,0.594661008987769,0.110933233663468,0.337406611246585,0.285191740024169,0.0714725139101212,0.380005502334019,0.165841691483659,0.18115306708589,0
0.796381313953563,0.898358375910754,0.216412971542025,0.932072024994554,0.169836362265289,0.170897039993975,0.769506268478977,0.840070940858682,0.179174918882474,0.102027522188747,0.101437946813881,0.602038255806292,0.802409150723757,0.0119049284588789,0.602801978225961,0.113869290044273,0.329414136941452,0.278254903864699,0.0382162985914897,0.373553680189137,0.08038320576467,0.101641624089246,0
0.81690922412856,0.916256008706957,0.226151082537582,0.941203051726657,0.178734635397029,0.179709271672818,0.757724183870753,0.841398312870683,0.181829674265728,0.104144613630812,0.104124936896445,0.612218432446608,0.0462597428889564,0.0015903660592924,0.600941064401235,0.11366138636301,0.328671539073095,0.277403638145837,0.0431855487649164,0.372870361879114,0.0676099957157119,0.0837439912930435,0
0.79394321471475,0.859963116364846,0.213954807601399,0.930393668410031,0.169353744061534,0.170369812457634,0.718172618971839,0.839864210531944,0.171927015296448,0.10105040306164,0.100908691191558,0.583456623713334,0.0,0.0031470027104244,0.600588209325766,0.119372472346018,0.331136763280213,0.280732341242817,0.0762302379527551,0.378457691301168,0.0990157461105845,0.140036883635154,0
0.80130108075984,0.902832784109804,0.218020232580127,0.93314323818718,0.171593394163336,0.172930631919861,0.746051717574696,0.840410317037179,0.180860477855969,0.099503297777054,0.0990115133453841,0.573733216943426,0.166109930154874,0.0247428311732969,0.60067887794732,0.116811635788708,0.328639511072318,0.278028211087959,0.0525303891410476,0.374962814510952,0.0625260649729083,0.0971672158901956,0
0.798878154119807,0.903225806451613,0.216129337241184,0.936264322210549,0.170251112284142,0.171348949310838,0.803124997156111,0.840242446145698,0.182461758880789,0.0959205276443286,0.0958848339765825,0.580636597696722,0.0,0.0225814280079502,0.602897982546908,0.117043964147904,0.328450204316813,0.278008977190668,0.0238889774542539,0.374223578172286,0.0578248817531722,0.0967741935483871,0
0.787770519641274,0.955165220545999,0.211118464592985,0.928664268070698,0.166156398461655,0.166679219703246,0.777557980494098,0.839591858692849,0.17428679785934,0.0913606383844964,0.0918706336411158,0.591729066279366,0.0,0.0389502909171906,0.596757444534439,0.110933233663468,0.327309638215546,0.275968412481309,0.0263673978376367,0.370518449594371,0.0363191273465827,0.0448347794540013,0
0.827782807809451,0.879463071016114,0.230216507516309,0.935300572043382,0.178862830857401,0.182194772915568,0.81264621997203,0.842530850080013,0.165943280940542,0.105121732757919,0.103188561564642,0.61370199065945,0.0,0.0710858921644458,0.609211995831007,0.124936501638049,0.327489160162557,0.279340836260796,0.0142845858817961,0.374918080088037,0.0293443590076194,0.120536928983886,0
0.802411354822754,0.919883907246727,0.217452963978444,0.934997106911924,0.172068471457658,0.173683814114634,0.845403893589252,0.840452034022099,0.196072647591758,0.0974676329289146,0.0970817659224518,0.583027730915148,0.0561797752808989,0.0111731351109499,0.601549266676295,0.110933233663468,0.328618655831642,0.277247989498277,0.0186406872540869,0.372171386521071,0.0673053956793926,0.0801160927532727,0
0.802517589280462,0.827825981800042,0.223787463363903,0.934140261287457,0.175544830706583,0.176545906454771,0.746326885394095,0.840765470366968,0.179638447600185,0.112612979399072,0.112625596430374,0.584049946868267,0.276647433950805,0.0265759384572195,0.606973780740517,0.120475125656411,0.334300332503591,0.283968419693112,0.0501933719021355,0.379746042681113,0.129158497777272,0.172174018199958,0
0.799694791773733,0.91250718021586,0.215656613406448,0.938595529128467,0.170205866827539,0.171198312871884,0.806916160400632,0.840287349077826,0.176983692216931,0.0960019542382542,0.0959825427068575,0.578500671576681,0.0,0.0160620732121478,0.603879316232567,0.111873081677369,0.329420178415071,0.277569844861563,0.027862863472323,0.373643149034967,0.086374031881348,0.08749281978414,0
0.794233535491126,0.947818726002963,0.212442091330245,0.940912880753984,0.168041625820074,0.169014084507042,0.759093266458637,0.839943410337487,0.192912224516455,0.0958391010504031,0.0958441220056345,0.586429189864209,0.0,0.0072880460754766,0.603043588469749,0.110933233663468,0.327981545063193,0.276204810075908,0.041280949653151,0.371412019692093,0.0561642826055799,0.0521812739970372,0
0.796153451418547,0.931251322671343,0.214522076203082,0.925988517795952,0.16905964859362,0.170068539579724,0.763645222338827,0.840052687053598,0.166912477350301,0.0948619819232961,0.0948426075203153,0.604855445917252,0.500759186152445,0.0117466808198423,0.599866536398479,0.110933233663468,0.328555600402044,0.276792388376128,0.0398470203457387,0.371267751178193,0.0690145651711089,0.0687486773286574,0
